video_id,comment_text,comment_date,comment_author,comment_id
-AmKP9VE2Ms,I like the pink shirt girlsï»¿,5 months ago,Assassins Creed,z13btrjawljgf3uvf22niro5ksfsdjnf1
-AmKP9VE2Ms,"Throughout the 70s, 80s and early 90s Coca-Cola had the best ads. They used to be catchy and had us all singing their jingles all day long. Now the ads are so boring I always yawn when I see them. Time for Coca-Cola to ditch this advertising company and hire some competent people.ï»¿",5 months ago,Tony The Tiger,z12me5mp3y35ixid523vzx0a0pzrzfxtt
-AmKP9VE2Ms,"This commercial makes me really happy when I hear it , I just love this song . ITS POWERFUL IN A WAY . Anyone else feels this way ?? LOLï»¿",5 months ago,ThaInfamousRican,z12oiptagsfrzh3eq22hxtr5huaxtvc5o04
-AmKP9VE2Ms,Anyone knows who directed this commercial ? ï»¿,5 months ago,Shain Badawi,z12eezgijmactv5to23khbxbkqbjw3yfp
-AmKP9VE2Ms,+Shain Badawi The Director is Pucho Mentastiï»¿,5 months ago,Coca-Cola Light,z12eezgijmactv5to23khbxbkqbjw3yfp.1462207901842302
-AmKP9VE2Ms,"+Coca-Cola Light thanx , this guy is a real artist ! ï»¿",5 months ago,Shain Badawi,z12eezgijmactv5to23khbxbkqbjw3yfp.1462208330261329
-AmKP9VE2Ms,"No one can stop, a billion taste of feelings. Nothing can ever bring me downï»¿",5 months ago,Jimmy Aparanga,z12ytvmz2srttjy1p23vib2b3qq1y3q1k
-AmKP9VE2Ms,à¸_à¸_à¸_à¸•à¸_à¸™ à¸•à¸µà¸Åà¸¥à¸_à¸‡à¸_à_ˆà¸° à¸›à¸¥à¸”à¸›à¸¥à_ˆà¸_à¸¢à¸”à¸µï»¿,5 months ago,Mesier Realling Tuns,z12der3qnuusv1w0x23mffzjkojbepxlv
-AmKP9VE2Ms,At 0:37 WHAT THE HELL???????ï»¿,5 months ago,Mahgul Butt,z12kcrayeurgf53nt22jgz3rmprfctpu4
-AmKP9VE2Ms,0:00~0:27 song name please??ï»¿,5 months ago,í•„ê¸°ì_¥,z12igfni1oyzgryba04cehxwuuuqvdqb15c
-AmKP9VE2Ms,00:41 - who's the girl. Beautiful!!ï»¿,5 months ago,back2dastreets 123,z13qtjvrqu3tcxdca220cz5hutrwydr5z04
-AmKP9VE2Ms,what song?ï»¿,5 months ago,KS. TV,z13yzrxxtoumib2wy04cfj1absjnzvarrjs
-AmKP9VE2Ms,I came here because of the movie theater that I work at has this pop up every 10 or so minutes that it gets stuck in my head that I can mouth the words at the end. Brings a smile on my face every time I'm at work.ï»¿,5 months ago,Zachary Alejandro,z13nfnnqsyuyftdoh04cgfkilvvei1cyfec
-AmKP9VE2Ms,The song is addictive LOL feel you bro . I sing this song everywhere I goï»¿,1 month ago,ThaInfamousRican,z13nfnnqsyuyftdoh04cgfkilvvei1cyfec.1471527927417314
-AmKP9VE2Ms,"this gives me so much hope :,)ï»¿",5 months ago,sherialkiller 98,z120yd0zzrnkzvoqu04ceb0aqzvez1nyqww0k
-AmKP9VE2Ms,In India they show us the censored version .... here only I am watching that the ad has make out scenesï»¿,5 months ago,Daniel18Baruch,z13xwbx40libsf54g04citprlsi0urvzmxc0k
-AmKP9VE2Ms,I love the new coca cola's advertismentï»¿,5 months ago,Nhu Quynh Ngo,z13kibwizxevff05w04ccbpwllnmizgi4sk0k
-AmKP9VE2Ms,why won't you tell us who sang the other version????ï»¿,5 months ago,Renzo Carlos,z13md1xwtxyvgdp3m23rjbnidr2qzji1y
-AmKP9VE2Ms,Who's the actress for the 'strangers with fire' vignette at 0:36?ï»¿,5 months ago (edited),The Inquisitous Necromancer,z125vjrxxtjktvtm223kihlwju3rvx4pz04
-AmKP9VE2Ms,what is colacocka?ï»¿,5 months ago,najnajbolji,z12vy5szikzicpflx230jb2yylj2xry4v04
-AmKP9VE2Ms,song is goodï»¿,5 months ago,Mahmud Pasha,z12xyzsykommv5rls22tetqounztutu0r
-AmKP9VE2Ms,The drummer looks like Dean Ambroseï»¿,5 months ago,SliceofBread123,z13ygfgbuwqkzzyom04chxh5tkewwbsahjo
-AmKP9VE2Ms,+SliceofBread123 that is exactly what i thought when i saw the commercial. LOL the hair and clothes are the same.ï»¿,5 months ago (edited),Manav â€œCrazy Minionâ€ù Nayyar,z13ygfgbuwqkzzyom04chxh5tkewwbsahjo.1461430469197354
-AmKP9VE2Ms,+Manav â€œCrazy Minionâ€ù Nayyar yeah exactly his face even looks pretty close to deansï»¿,5 months ago,SliceofBread123,z13ygfgbuwqkzzyom04chxh5tkewwbsahjo.1461731044002977
-AmKP9VE2Ms,At 0:39 is the girl and boy making out?ï»¿,5 months ago,Hannah louise,z13uen4ozpq2yxiqh04chttiavfkjbixuts0k
-AmKP9VE2Ms,music?ï»¿,5 months ago,_¢___¿____Ñ‹__ __ÑƒÑÅÑŒ,z12au3pzcqasct3sl23gxnzwdpnaw1wnf
-AmKP9VE2Ms,wooï»¿,5 months ago,Umar khan,z13ywd1xpnnjez5vm22lvlsiarfuzxafc
-AmKP9VE2Ms,Apparently this was banned in Kenya because of the library scene lolï»¿,5 months ago,Foxylalastar,z12rsvbwvmjwi32zu04chj0rymr5zdm5pak
-AmKP9VE2Ms,+Foxylalastar Looks like he's going to enter the holy of holies .. coitus uninterruptusï»¿,5 months ago,vcnt m,z12rsvbwvmjwi32zu04chj0rymr5zdm5pak.1460871638504683
-AmKP9VE2Ms,+vin mÂ huh?ï»¿,5 months ago,Foxylalastar,z12rsvbwvmjwi32zu04chj0rymr5zdm5pak.1460896863286702
-AmKP9VE2Ms,"At around 37 seconds, he is about to take his wood to the beaverï»¿",5 months ago,vcnt m,z12rsvbwvmjwi32zu04chj0rymr5zdm5pak.1460926318876212
-AmKP9VE2Ms,+vin mÂ thanks for putting it that wayï»¿,5 months ago,Foxylalastar,z12rsvbwvmjwi32zu04chj0rymr5zdm5pak.1460943928521376
-AmKP9VE2Ms,At 0:24 I tought it was Miranda Sings. Am I the only one?ï»¿,5 months ago,Asma Unicorn,z12mz5p5apjzxlemg23rutaglsm2zdbm0
-AmKP9VE2Ms,That drum solo was schweetï»¿,5 months ago,SliceofBread123,z12tul1p0kjncvxoi04chxh5tkewwbsahjo
-AmKP9VE2Ms,so love this advertï»¿,5 months ago,Beryl Mccloud,z12qip3horjsfj1st221gdyomomhyrpoh04
-AmKP9VE2Ms,is that not Arisa Cox the host of BBCANADA at 0:13?ï»¿,5 months ago,Charles Daniel,z124gjcodkjww1yn222jw3l4lsnlybrw004
-AmKP9VE2Ms,nice one I like itï»¿,5 months ago,salman deepika,z12czxboewukffjgp04chjawwujat135zn00k
-AmKP9VE2Ms,coca cola need to kwow this version not the original one..ï»¿,5 months ago,alex imam,z13twp1qpxuxsn2zj04cff3qkvapxvazxa0
-AmKP9VE2Ms,love this version ..not the original oneï»¿,5 months ago,alex imam,z12je3zh2vzze524v04cff3qkvapxvazxa0
-AmKP9VE2Ms,Name of song pleaseï»¿,5 months ago,Vanessa Bradley,z12qdvaghnnkdpjxe04cdrmg5n20w1arieg
-AmKP9VE2Ms,Please upload the full orchestral version....ï»¿,6 months ago,webJohn123,z13fubvpwob0grwxv04ci5vjetilfbo5nuk0k
-AmKP9VE2Ms,http://www.coca-colacompany.com/TastetheFeelingAnthem/ï»¿,6 months ago,ahmed badawy,z12gflshfyiydzfpr04chx1bsp3fhbgwgi0
-AmKP9VE2Ms,awesome ad! Salute!ï»¿,6 months ago,derrick mwangi,z12zhpwqpkeqctzdk22uzpmq2mu2w5py204
-AmKP9VE2Ms,perfect soundtrackï»¿,6 months ago,ismail ziko,z12mxnqw0zfsthavv23vjpnqxlynsz5ss
-AmKP9VE2Ms,This version of the song is different...it is much better...I WANT IT COKE!!!ï»¿,6 months ago,Kade Dohmen,z13ftfv4olejen2k223hfzjjekmwdxsdz
-AmKP9VE2Ms,what is the title of the song used?ï»¿,6 months ago,Romulo Abegonia JR,z13jwhz4twyjijtsv23iwpzivqzlwxwib04
-AmKP9VE2Ms,I love cocacolaâ™¡ï»¿,6 months ago,ìù´í˜„ì§€,z134fh1yrvrthdvyf04cihcqzv3qcv0gfmw0k
-AmKP9VE2Ms,The most beautiful thing I've ever seen on TV_Ÿ˜__Ÿ’__Ÿ’Åï»¿,6 months ago,sam quinneira,z13biblbmzzrcmfkkrq5thtw5zigv1zk1
-AmKP9VE2Ms,Cant forget the last one_Ÿ˜ƒ_Ÿçºâù_ï»¿,6 months ago,sam quinneira,z13ker55dkv4cbbtw22ysr5rbkrxtngby04
-AmKP9VE2Ms,NICE....â˜ºï»¿,6 months ago,Alexandre Ximenes,z13pivjauqyvstfl0230ghoz3xeycwoc
-AmKP9VE2Ms,ÑÅÑƒ_¿_µÑ€)))))ï»¿,6 months ago,__ÑÅ_µ___¸Ñè _œ_µ_·_µ__Ñ†_µ___°,z13jvpewfnf4gxpli22tf5pobvzeytckl
-AmKP9VE2Ms,This commercial makes me happy â˜ºï¸èï»¿,6 months ago,Biebsus Christ,z12wixdrzkrwdlamh23eufx5kve5cbg3m
-AmKP9VE2Ms,"it may not be the healthiest drink, but they do made tearbreaking commercials, also, who is the guy at :30?ï»¿",6 months ago,Aleyda Perez,z12ms1oxmmaqxvamd221hneayufsveas
-AmKP9VE2Ms,"Dear coca cola, is there somewhere a list with the names of the people who played in this commercial?ï»¿",6 months ago,Linda Meijer,z13dfdoqjyzwyhaky22ztvchlnazz50sn
-AmKP9VE2Ms,"There isn't such a list, Linda. Thanks for reaching out to us.ï»¿",6 months ago,Coca-Cola,z13dfdoqjyzwyhaky22ztvchlnazz50sn.1459531248749143
-AmKP9VE2Ms,The songghï»¿,6 months ago,Fredric Tinasas,z12wttrxporiixrjm04cjx4qotmygfdgcdk
-AmKP9VE2Ms,he kind of sounded like Michael Jacksonï»¿,6 months ago,BoyTheStar,z13jt1gwzqeijpgm023qyry4hungsbcba04
-AmKP9VE2Ms,I love this commercial!ï»¿,6 months ago,Central Jersey Drivers,z123w5dzwyujylsbx04cghoy3nvshvjgcko0k
-AmKP9VE2Ms,"No one can stop me when I taste that feeling. _Ÿ˜ç_Ÿ˜ç Nothing could ever bring me down?"""" ^^ #No one can stop me when I taste that feeling _Ÿ˜ù Nothing could ever bring me downï»¿",6 months ago,Basrokjit fuckerhomo,z12xhbbzgzbntf10o22sepbg2zfec3ha204
-AmKP9VE2Ms,Full ver. coca-colaï»¿,6 months ago,Basrokjit fuckerhomo,z12hu3mxjurlujxqd04cf1eoxkfxhd0hosc0k
-AmKP9VE2Ms,I know they released this song recently but I want THIS VERSION!  D:   The other version isn't as good as this one with the nice strings and all that.  Release this version!!ï»¿,6 months ago,HBK316,z13re1sgloawtdl2o221wngifpefdfcah04
-AmKP9VE2Ms,Is the last guy Twaimz??ï»¿,6 months ago,Kendra Slaughter,z12bcvgwgp3ggjkba04cfjlhhxyehplopj4
-AmKP9VE2Ms,This is the best Coke commercial since the '70's & '80's.  They use to make you feel good when you saw it and they finally did it again!  Taste the feeling!ï»¿,6 months ago (edited),TonyR0831,z12gd1qbiwj4vhddu22nhjqjhunehtsqq04
-AmKP9VE2Ms,love love love loveeeee the song chorus <3ï»¿,6 months ago,Jue,z131fntg5xi2eliks22oghpqfqf2d5mdn
-AmKP9VE2Ms,little big townï»¿,6 months ago,Deon Mill,z121h5zroy30xrjot04cg3lbczfnebearo40k
-AmKP9VE2Ms,i love every song of the cocacola adds as the coca cola :D <3 this song is called : Taste The Feeling :)ï»¿,6 months ago,RebelVole,z12itj4ztpb0zjw1t23yclqiiljkjxlj504
-AmKP9VE2Ms,love this add there are so many emotions and love and beautiful places _Ÿ˜çï»¿,6 months ago,THE FIRE,z12de1v4ununi3ih504chpnhdx2rvzcw0nc0k
-AmKP9VE2Ms,It's all beautiful until you see the reality of pop addiction and the obesity in children. The diabetic person who drank a 2L a day until their body could no longer work properly. Pop is 100% correlated to poor health.ï»¿,6 months ago,Gillian Anderson,z12de1v4ununi3ih504chpnhdx2rvzcw0nc0k.1458937155896388
-AmKP9VE2Ms,Very  nice. :)ï»¿,6 months ago,Cynthia Burkey,z13gg524hmizsje3023qf3d50qagcdbpf04
-AmKP9VE2Ms,where was this commercial filmed? in which cities?ï»¿,6 months ago,smiling dalia,z12et11h1kukt3lnm221f51bjkjijvouu
-AmKP9VE2Ms,dont forget the tax..ï»¿,6 months ago,Jamie Thorn,z12bwdmxpnecu5a4g04cgbaj4k3auxophzg0k
-AmKP9VE2Ms,amazingï»¿,6 months ago,R Lem,z13qwfm4qwjmwpewg04ccbno5obzgtbhxyc0k
-AmKP9VE2Ms,I would love to buy this exact version of this songï»¿,6 months ago,Jonny Evans,z12qhb2y1nyxcllst224xtl4yrnetby1v
-AmKP9VE2Ms,"I really liked the song, but typical, ruined by just this 1 part.ï»¿",6 months ago,Antwerp001ASF,z13mjl45eu2rx33mj23hv5pyavmrzf4xj04
-AmKP9VE2Ms,The ending right ?ï»¿,6 months ago,Rembok Ye,z13mjl45eu2rx33mj23hv5pyavmrzf4xj04.1458374026386300
-AmKP9VE2Ms,+Antwerp001ASF you mean this part... Â https://youtu.be/-AmKP9VE2Ms?t=38s Â Looks like Chuck's going to put the hotdog in the bunï»¿,5 months ago,vcnt m,z13mjl45eu2rx33mj23hv5pyavmrzf4xj04.1460871851875347
-AmKP9VE2Ms,"+Rembok Ye yep, taste the feeling, what does that even mean?ï»¿",2 months ago,Antwerp001ASF,z13mjl45eu2rx33mj23hv5pyavmrzf4xj04.1469781799438476
-AmKP9VE2Ms,This make me sad and see how boring my life is :/.ï»¿,6 months ago,Frits Van der Lee,z12qcvfr2ufgffibk04cef5oiqjycnxiyww0k
-AmKP9VE2Ms,"Same :/ but hopefully when I start my high school year, I at least expect some mid drama in my high school year.ï»¿",6 months ago,Arrowrin - MCPE,z12qcvfr2ufgffibk04cef5oiqjycnxiyww0k.1459467901094913
-AmKP9VE2Ms,0:54 âù_ï¸èï»¿,6 months ago,Gal Krisztian,z12ud1ixckylxr50w232slmawm31wdunh
-AmKP9VE2Ms,who girl on red lips ?ï»¿,6 months ago,Alexandra Bennet,z135hrd5bqj5jla2v233etm5ntyij3rto
-AmKP9VE2Ms,I feel spoken down to.  Cringeï»¿,6 months ago,Michael Lewis,z13fg3yyzrurw14fe22jx13heyvkstx35
-AmKP9VE2Ms,Who's the actor at 0:32?ï»¿,6 months ago,M Ultramarine,z121sruolserghraa04cgdgi0zbvz1niltk0k
-AmKP9VE2Ms,ãÅ_ãÅ£ãÅ•ã‚“ãÅ«ãÅªãÅ£ãÅ_æ°—ãÅŒä»˜ãÅ„ãÅŸäº‹ã€Åé…’ã‚ˆã‚_ã‚_ãƒ_ãƒ©ãÅ¨ãÅ‹ç‰›ä__ãÅ®æ–_ãÅŒãÅ†ãÅ_ãÅ„ã€‚ï»¿,6 months ago,toriaezunoakanto,z135ypsouva2t1frz04cjrhr3ufpwnkzz5o
-AmKP9VE2Ms,Avicii feat Conrad Sewell - Taste the feelingï»¿,6 months ago,Ady Prene,z12lhjwipveedx4hq04chbyigon3hdoomws0k
-AmKP9VE2Ms,Greatest TV ad in 2016ï»¿,6 months ago,si fat gwai,z122zzag5xiacjoq204cdveb5qu0j5xohxc0k
-AmKP9VE2Ms,Really good song I like it! :D :)ï»¿,6 months ago,Ante DragobratoviÄ‡,z13wwvm5nm3pyro5v04cfbrr4nyxzrf4ukw0k
-AmKP9VE2Ms,We have got in Czech (this letter-coca Cola with Smile ........)ï»¿,6 months ago,Natali BÃ¡rtova,z120tn3yltbrc5pxe04ccniq3mvpxd0gtzo0k
-AmKP9VE2Ms,coolï»¿,6 months ago,Petra Georgia,z12siz2zzo3cd5knd22nwnzp0sm3x1lf0
-AmKP9VE2Ms,Who's the drummer. ... What's the nameï»¿,6 months ago,Evans Sam,z12rzdwwhpyvghjta22acrkbbpjzu53ur
-AmKP9VE2Ms,got d full version from coke websiteï»¿,6 months ago,samuel biswas,z12scdawykzsjbeuq23je34qmlbtwz05c04
-AmKP9VE2Ms,what is the title of the song??ï»¿,7 months ago,Christine Espiritu,z12oengg3xbxwdflb22xexypbzbrgpa5k04
-AmKP9VE2Ms,"Coca-Cola, I'm still hoping that a full version of this rendition of ""Taste The Feeling"" gets released someday!ï»¿",7 months ago,DampFrijoles,z12jyn4qomyuun4by04ce1pgorvlezlrdmw0k
-AmKP9VE2Ms,I drink coca cola with my boyfriend _Ÿ˜__Ÿ˜__Ÿ˜_ï»¿,7 months ago,Kacrilamay Smith,z12vvhsr5yaqyv52e23xx1darvyizr5gs04
-AmKP9VE2Ms,himalaï»¿,6 months ago,deb sarkar,z12vvhsr5yaqyv52e23xx1darvyizr5gs04.1457858658245601
-AmKP9VE2Ms,I loovee this Coca-Cola commercial!!!!Beautiful <3ï»¿,7 months ago,Par Godina za nas,z13iwlpbnqvpcfzry04ci35juyauttsaa44
-AmKP9VE2Ms,Coca Cola should use the Avicii version!!ï»¿,7 months ago,iamSnoopa,z13jztdypszwd1vdx23hzvxrsobnxvp30
-AmKP9VE2Ms,Is it odd that I really like this commercial? It's so beautiful! Omgï»¿,7 months ago,Griffyy V1,z12guh4juwanxpjpo04ch3ap4pioud1ouko0k
-AmKP9VE2Ms,When will this version of the song be released?ï»¿,7 months ago,Levi,z132jd24qor0exyfc22cjtwruv3wsp5i504
-AmKP9VE2Ms,+Levi Hi Levi. The Avicii and Conrad Sewell version will be released March 11th.ï»¿,6 months ago,Coca-Cola,z132jd24qor0exyfc22cjtwruv3wsp5i504.1457380350943111
-AmKP9VE2Ms,+Coca-ColaÂ yesss thanx!Â ï»¿,6 months ago,Levi,z132jd24qor0exyfc22cjtwruv3wsp5i504.1457428661875529
-AmKP9VE2Ms,qual o nome dessa mÃºsica?ï»¿,7 months ago,Pedro Sampaio,z12rspequrzzjt3ow04cdrcrgyvmtz15yug0k
-AmKP9VE2Ms,"I just donÂ´t feel it. It too ""stock photo"" ish. Sorry! I really wanted to though..ï»¿",7 months ago,Thomas Wergeland,z133vpirmt2wzhd4w04cg3wr2s3tttfa2aw
-AmKP9VE2Ms,"0 23 Love, two girls okï»¿",7 months ago,Marcin Wiktorowski,z12xtbowelbehjwa104cjlsqcticifgoxn40k
-AmKP9VE2Ms,"+Marcin Wiktorowski That's a girl and a guy with long hair, you homophobic douche.ï»¿",6 months ago,Rhi Hodge,z12xtbowelbehjwa104cjlsqcticifgoxn40k.1458251613269191
-AmKP9VE2Ms,amazing anthem. love itï»¿,7 months ago,Franny L,z12sz1njyrj4yfxaz04cdbayfqvet3kwwsw0k
-AmKP9VE2Ms,name of girl 0:39?ï»¿,7 months ago,devashish deshpande,z13khbyrxlvkhxwq204ce5yhulvtep1wxbs
-AmKP9VE2Ms,"+devashish deshpande If drinking coke brings you a girlfriend like that I'm drinking, snorting, whatever she wants!ï»¿",7 months ago,salsalover69laters,z13khbyrxlvkhxwq204ce5yhulvtep1wxbs.1457277984002155
-AmKP9VE2Ms,"in 0;42 on right ,it looks like there is CutiePieMarzia lolï»¿",7 months ago,BaNaNaS GaMiNg,z13ovtaqdwbstxtq404cfprhbxiguj1rocw
-AmKP9VE2Ms,I like the drum part. I've been finding it but I can't find a drum cover of this. I wish there was tho'.ï»¿,7 months ago,Sec.Phantom,z12hxh5pgxvaxdegn04chttrdxi5dxo55bo
-AmKP9VE2Ms,like the part at 28 second would ever happen lol one can dreamï»¿,7 months ago,Christien Anderson,z13nybbptvbyyppop04chv0pvuqtx5ramqc0k
-AmKP9VE2Ms,FULL VERSION PLSï»¿,7 months ago,Welcome to Bronzil,z12jun3pvmucvzmko22weharcn2cz5wjz04
-AmKP9VE2Ms,"+Welcome to Bronzil Hi- the song, ""Taste The Feeling"" featuring Conrad Sewell, isn't available yet in the full version.ï»¿",7 months ago,Coca-Cola,z12jun3pvmucvzmko22weharcn2cz5wjz04.1456862282659067
-AmKP9VE2Ms,the name of the song _Ÿ’__Ÿ’›_Ÿ’œ_Ÿ’“_Ÿ’•_Ÿ’–_Ÿ’Ÿ_Ÿ’ù_Ÿ’˜_Ÿ’—_Ÿ’™âù_ï»¿,7 months ago,Catalin Feraru,z133y55p1u3bsf4zf04chx4iuvjbgre44sk0k
-AmKP9VE2Ms,Taste the feelin_Ÿ’•ï»¿,7 months ago,Rosalie,z12wjb4ozsabyf15004cjprbdpmkgzzqdxw0k
-AmKP9VE2Ms,âù_ï»¿,7 months ago,bibi dagi Paula Melina shirin loveyou,z13uxhdirnrnvl2cj22jt3oggnr1uvyhr04
-AmKP9VE2Ms,âù_ï»¿,7 months ago,bibi dagi Paula Melina shirin loveyou,z12lv1143laxw5j3r22jt3oggnr1uvyhr04
-AmKP9VE2Ms,Most touching coca-cola ad for me âù_ï¸èï»¿,7 months ago,Jon Lee Cachola,z12rgr544suwint3x23swd0ivvbjz5u3t
-AmKP9VE2Ms,"I love this anthem so much! Whenever I see this coca cola advert on T.V, I just have to stop what I am doing an watch it.  It's sooo warming! Just love it!ï»¿",7 months ago,Hamish Turnbull,z13kdjor5q2jexb1e22ldvggxxu1j52jy04
-AmKP9VE2Ms,why do they kiss without love   that s absolutely not ok !!!!ï»¿,7 months ago,peter baum,z123zxqrznjogtzg404cflbj3lr3uvfj52o
-AmKP9VE2Ms,what's the name of the last girl? she's so perfect.ï»¿,7 months ago,Geez Girl,z13dd5dwgoy2c1mug22wxrajizzbtvazs04
-AmKP9VE2Ms,taste the obesityï»¿,7 months ago,yeriable,z12acdrzqkrjivvta23ezza4opnfu1ycr
-AmKP9VE2Ms,the best commercial!!! Very beautifullï»¿,7 months ago,Dima Gaidar,z12hdhgzvqbnw53wp04cin14zn2hxjxpt3s
-AmKP9VE2Ms,what's the song name guys ???ï»¿,7 months ago,Raj nathan,z12nutooxwvmjnwva23julvirsjnitbq404
-AmKP9VE2Ms,coca cola s pilipinas s kantang 'taste the feeling' anthem:)ï»¿,7 months ago,Michael Era,z13welkadlrzu1lfl22ndjeimsbxf1u3o
-AmKP9VE2Ms,ohhhhhhh yeah that man with the straw is from 22jumpsreetï»¿,7 months ago,Jaylyn Cadestin,z13qvzk4sq2kjrvke22khtbytuvsxzozj04
-AmKP9VE2Ms,song name is [taste the feeling]ï»¿,7 months ago,ìù¸ê_ƒ,z13xyjlpym3mihw4k04cf5lz4orgetiwwxc0k
-AmKP9VE2Ms,"I actually like this version more than Sewell's version. Coca Cola, ever considered releasing a full version off this??ï»¿",7 months ago,edj2106,z12buv45lkbdidfad04ccfl45tmuvvz1p
-AmKP9VE2Ms,esta publicidad de cocacola me encantaï»¿,7 months ago,yolanda rosario angue,z13pfrsqvu3cudppf04cgf3g0prmuzihdm40k
-AmKP9VE2Ms,song?ï»¿,7 months ago,Saba Aptsiauri,z12jehjiqynhj3gly22gw5fyazardzzzn04
-AmKP9VE2Ms,Forever alone ;(ï»¿,7 months ago,Blah Blah Blah,z12fsvmpqrzvsfrww04cevk4fyjwgtprwjk
-AmKP9VE2Ms,I started watching this ad at 2:32 i finished at 2:50ï»¿,7 months ago,JakePlays PE,z12rh52qllizid5n123wen0brpqzf5gss
-AmKP9VE2Ms,i like this version betterï»¿,7 months ago,Ronald Bluiett,z12xddaa5vancr3l022at1waekvitzxvc
-AmKP9VE2Ms,whats the name of the girl in 0.15ï»¿,7 months ago,Ã–zge X,z13dipnhtk2pib5bg04cftu4bsvefj1wz2k
-AmKP9VE2Ms,"I want to know, who sing this version of taste the feeling ?  Sorry for my bad English.ï»¿",7 months ago,Pimtida Fracriel,z12atjpzvwqqwzq3q22kyxwqownay5pen
-AmKP9VE2Ms,âù_ï¸èâù_ï¸èâù_ï¸èâù_ï¸èâù_ï¸èï»¿,7 months ago,Ester JelaÄçiÄçovÃ¡,z13giz4axtzfzhtvb231ujxb5naofdkgb04
-AmKP9VE2Ms,Such a bunch of cliches! Yawn...ï»¿,7 months ago,Pratim Putatunda,z13ujbgphlmahndtm22hwdvbvor4znkir04
-AmKP9VE2Ms,46s that makes me think about something i dont know. or maybe i just like that part.ï»¿,7 months ago,Ninoel Castro,z135jdfbmk2tzf4ht04cjlirpvmhfl2ogh4
-AmKP9VE2Ms,Hate itï»¿,7 months ago,Akinox GamesHD,z13av1ijbvvvel51f232dnb5npqzupk1w
-AmKP9VE2Ms,did anyone come here just for the songï»¿,7 months ago,corey jessup,z13sz52gxk2udluyc04cebca0we5gtuwx14
-AmKP9VE2Ms,+corey jessup me :)ï»¿,6 months ago,1derful twicetrash.chaeyu.,z13sz52gxk2udluyc04cebca0we5gtuwx14.1458807510812757
-AmKP9VE2Ms,omg me id been searching for soo longï»¿,6 months ago,Meera S,z13sz52gxk2udluyc04cebca0we5gtuwx14.1459278630718736
-AmKP9VE2Ms,Who is the guy at 0:24?? What's his name!?ï»¿,7 months ago,Lauefe,z12eddchetysvvdkk22gyhwrzuybvzeyw04
-AmKP9VE2Ms,Coca-Cola always has the best commercials âù_ï¸èï»¿,7 months ago,Kaneki's Waifu,z13gt5ioxy2iih41y23syjpwsxiatbahs04
-AmKP9VE2Ms,name of the actrees and the song pleaseï»¿,7 months ago,Anca Elena,z13xun2ibrjhdd4d123pslyramyjcpoaf04
-AmKP9VE2Ms,i like very much coca cola and her s storiesï»¿,7 months ago,Anca Elena,z123slazeqqdfvkiq04cir2buwuftx2qktg0k
-AmKP9VE2Ms,is there any Avicii - Taste The Feeling Kareoke? Or Instrumental? i want to make a Cover of this song..ï»¿,7 months ago,Ridz Sahi,z13lsnew3neugd2fa22rx5g5lwvbdhdny
-AmKP9VE2Ms,bla bla bla From cola its the song From avicii Taste the Feeling !!!!ï»¿,7 months ago,Duncan Asen,z12ff31oqt3bw12ag04cjfkzsuehejdyztg0k
-AmKP9VE2Ms,"This spot has been playing in heavy rotation in my local theaters and the first time I saw it got a bunch of snickers, chortles, and a groan from myself, which I doubt was the intent.   One of the most cloyingly overwrought and counter-productive ads I've ever seen.ï»¿",7 months ago,dasinfogod,z13xgpj44z23jnrxe04ccdy45qfpwjbwhag
-AmKP9VE2Ms,CocaCola Can you please make the sugar sugar from eddsworld a commercialï»¿,7 months ago,Solid Quit,z121vjvavveqzjvt023lw1ajhrisunyqu04
-AmKP9VE2Ms,name of the guy at 0:31? pls help or name of his hairstyleï»¿,7 months ago,KAANTO 69ER,z133c5zrpkiahb4ev22jjprajvu2vr3cp
-AmKP9VE2Ms,What's the name of the song ?ï»¿,8 months ago,Marija Balikov,z12fyze4ilb3yjspi04chd4yysngddoyig4
